1788513670.829894603	cycle1	train	317109	36	2522796
1788513670.829894603	cycle1	train	322317	36	2621136
1788513670.829894603	cycle1	train	323223	36	2647100
1788513670.829894603	cycle1	shuffle	324615	4	36864
1788513671.085181708	cycle1	train	317109	36	2522796
1788513671.085181708	cycle1	train	322317	36	2621136
1788513671.085181708	cycle1	train	323223	36	2647100
1788513671.085181708	cycle1	shuffle	324615	4	36864
1788513671.346736575	cycle1	train	317109	36	2522796
1788513671.346736575	cycle1	train	322317	35	2628304
1788513671.346736575	cycle1	train	323223	36	2647100
1788513671.346736575	cycle1	shuffle	324615	4	36864
1788513671.602884858	cycle1	train	317109	36	2522796
1788513671.602884858	cycle1	train	323223	36	2647100
1788513671.602884858	cycle1	shuffle	324615	4	36864
1788513671.863070679	cycle1	train	317109	36	2522796
1788513671.863070679	cycle1	train	323223	36	2647100
1788513671.863070679	cycle1	shuffle	324615	4	39936
1788513671.863070679	cycle1	shuffle	324712	1	29100
1788513671.863070679	cycle1	shuffle	324713	1	33940
1788513671.863070679	cycle1	shuffle	324714	1	24728
1788513671.863070679	cycle1	shuffle	324715	1	24728
1788513671.863070679	cycle1	shuffle	324716	1	24728
1788513671.863070679	cycle1	shuffle	324717	1	24728
1788513671.863070679	cycle1	shuffle	324718	1	24732
1788513671.863070679	cycle1	shuffle	324719	1	24732
1788513672.127473637	cycle1	train	317109	36	2522796
1788513672.127473637	cycle1	train	323223	36	2647100
1788513672.387516884	cycle1	train	317109	36	2522796
1788513672.387516884	cycle1	train	323223	36	2647100
1788513672.641305783	cycle1	train	317109	36	2522796
1788513672.641305783	cycle1	train	323223	36	2647100
1788513672.894345309	cycle1	train	317109	36	2522796
1788513672.894345309	cycle1	train	323223	36	2647100
1788513673.148225942	cycle1	train	317109	36	2522796
1788513673.148225942	cycle1	train	323223	36	2647100
1788513673.403803789	cycle1	train	317109	36	2522796
1788513673.403803789	cycle1	train	323223	36	2647100
1788513673.656107521	cycle1	train	317109	36	2522796
1788513673.656107521	cycle1	train	323223	36	2647100
1788513673.909365813	cycle1	train	317109	36	2522796
1788513673.909365813	cycle1	train	323223	36	2647100
1788513674.163766930	cycle1	train	317109	36	2522796
1788513674.163766930	cycle1	train	323223	36	2647100
1788513674.420057067	cycle1	train	317109	36	2522796
1788513674.420057067	cycle1	train	323223	36	2647100
1788513674.691277380	cycle1	train	317109	36	2522796
1788513674.691277380	cycle1	train	323223	36	2647100
1788513674.950194301	cycle1	train	317109	36	2522796
1788513674.950194301	cycle1	train	323223	36	2647100
1788513675.212884407	cycle1	train	317109	36	2522796
1788513675.212884407	cycle1	train	323223	36	2647100
1788513675.473496708	cycle1	train	317109	36	2522796
1788513675.473496708	cycle1	train	323223	36	2647100
1788513675.730755584	cycle1	train	317109	36	2522796
1788513675.730755584	cycle1	train	323223	36	2647100
1788513675.987246376	cycle1	train	317109	36	2522796
1788513675.987246376	cycle1	train	323223	36	2647100
1788513676.250067137	cycle1	train	317109	36	2522796
1788513676.250067137	cycle1	train	323223	36	2647100
1788513676.511885153	cycle1	train	317109	36	2522796
1788513676.511885153	cycle1	train	323223	36	2647100
1788513676.765257205	cycle1	train	317109	36	2522796
1788513676.765257205	cycle1	train	323223	36	2647100
1788513677.020161948	cycle1	train	317109	36	2522796
1788513677.020161948	cycle1	train	323223	36	2647100
1788513677.273479514	cycle1	train	317109	36	2522796
1788513677.273479514	cycle1	train	323223	36	2647100
1788513677.529078750	cycle1	train	317109	36	2522796
1788513677.529078750	cycle1	train	323223	36	2647100
1788513677.785582592	cycle1	train	317109	36	2522796
1788513677.785582592	cycle1	train	323223	36	2647100
1788513678.038078718	cycle1	train	317109	36	2522796
1788513678.038078718	cycle1	train	323223	36	2647100
1788513678.290396326	cycle1	train	317109	36	2523820
